dep1	num1	dep2	num2	blank	dr	title	is_cancelled	is_closed	professor1	professor2	professor3	pid1	pid2	pid3	cid	
dep1:CWR	num1:202	dep2:	num2:	blank:	dr:LA	title:Creative Writing (Poetry)	is_cancelled:N	is_closed:N	professor1:Susan A. Stewart	professor2:James Richardson	professor3:Tracy K. Smith	pid1:960039038	pid2:010000844	pid3:960064884	cid:001205	
dep1:CWR	num1:302	dep2:	num2:	blank:	dr:LA	title:Advanced Creative Writing (Poetry)	is_cancelled:N	is_closed:N	professor1:Tracy K. Smith	professor2:Charles K. Williams	professor3:	pid1:960064884	pid2:110060295	pid3:	cid:001223	
dep1:CWR	num1:306	dep2:COM	num2:356	blank:	dr:LA	title:Advanced Creative Writing (Translation)	is_cancelled:N	is_closed:N	professor1:Charles K. Williams	professor2:	professor3:	pid1:110060295	pid2:	pid3:	cid:001227	
dep1:CWR	num1:304	dep2:	num2:	blank:	dr:LA	title:Advanced Creative Writing (Fiction)	is_cancelled:N	is_closed:N	professor1:Edmund V. White	professor2:Joyce Carol Oates	professor3:Susan M. Choi	pid1:210083004	pid2:010000812	pid3:960054637	cid:001225	
dep1:CWR	num1:206	dep2:	num2:	blank:	dr:LA	title:Creative Writing (Translation)	is_cancelled:N	is_closed:N	professor1:Charles K. Williams	professor2:	professor3:	pid1:110060295	pid2:	pid3:	cid:001209	
dep1:CWR	num1:204	dep2:	num2:	blank:	dr:LA	title:Creative Writing (Fiction)	is_cancelled:N	is_closed:N	professor1:Edmund V. White	professor2:Joyce Carol Oates	professor3:Gabe G. Hudson	pid1:210083004	pid2:010000812	pid3:960054891	cid:001207	
dep1:DAN	num1:321	dep2:MUS	num2:321	blank:	dr:LA	title:Special Topics in Dance History, Criticism, and Aesthetics	is_cancelled:N	is_closed:N	professor1:Rebecca J. Lazier	professor2:Simon A. Morrison	professor3:	pid1:960038038	pid2:010022721	pid3:	cid:008029	
dep1:DAN	num1:409	dep2:	num2:	blank:	dr:LA	title:Contemporary Dance: Advanced Technique and Choreography	is_cancelled:N	is_closed:N	professor1:Meghan C. Durham	professor2:	professor3:	pid1:960040428	pid2:	pid3:	cid:007925	
dep1:DAN	num1:211	dep2:AAS	num2:211	blank:	dr:LA	title:The American Dance Experience and Africanist Dance Practices	is_cancelled:N	is_closed:N	professor1:Dyane Harvey Salaam	professor2:	professor3:	pid1:710108766	pid2:	pid3:	cid:008485	
dep1:DAN	num1:311	dep2:	num2:	blank:	dr:LA	title:Dancing East to West: Traditional Practices and Contemporary Debates in World Dance	is_cancelled:N	is_closed:N	professor1:Ze'eva Cohen	professor2:	professor3:	pid1:010000648	pid2:	pid3:	cid:009987	
dep1:DAN	num1:220	dep2:	num2:	blank:	dr:LA	title:Modern Dance: Beginning/Intermediate Technique and Choreography	is_cancelled:N	is_closed:N	professor1:Rebecca J. Lazier	professor2:	professor3:	pid1:960038038	pid2:	pid3:	cid:007903	
dep1:DAN	num1:209	dep2:	num2:	blank:	dr:LA	title:Introduction to Movement and Dance	is_cancelled:N	is_closed:N	professor1:Meghan C. Durham	professor2:	professor3:	pid1:960040428	pid2:	pid3:	cid:008025	
dep1:EAS	num1:434	dep2:	num2:	blank:	dr:LA	title:Modern Chinese Literature in Chinese	is_cancelled:N	is_closed:N	professor1:Perry   Link	professor2:	professor3:	pid1:010012000	pid2:	pid3:	cid:010240	
dep1:EAS	num1:318	dep2:	num2:	blank:	dr:LA	title:The Supernatural in Japanese Fiction, Film, and Animation	is_cancelled:N	is_closed:N	professor1:Patrick W. Caddeau	professor2:	professor3:	pid1:960112853	pid2:	pid3:	cid:010241	
dep1:EAS	num1:366	dep2:	num2:	blank:	dr:HA	title:Understanding North Korea	is_cancelled:N	is_closed:N	professor1:Joy S. Kim	professor2:	professor3:	pid1:960194563	pid2:	pid3:	cid:010242	
dep1:EAS	num1:313	dep2:ENV	num2:313	blank:	dr:LA	title:The Ecological Worlds of Japanese Culture	is_cancelled:N	is_closed:N	professor1:Richard H. Okada	professor2:	professor3:	pid1:010004614	pid2:	pid3:	cid:009678	
dep1:EAS	num1:447	dep2:	num2:	blank:	dr:SA	title:Introduction to Japanese Linguistics	is_cancelled:N	is_closed:N	professor1:Seiichi Makino	professor2:	professor3:	pid1:010020384	pid2:	pid3:	cid:001297	
dep1:EAS	num1:231	dep2:HUM	num2:231	blank:	dr:LA	title:The Chinese Classics: A Comparative Approach	is_cancelled:N	is_closed:N	professor1:Andrew H. Plaks	professor2:	professor3:	pid1:010000768	pid2:	pid3:	cid:001259	
dep1:EAS	num1:240	dep2:	num2:	blank:	dr:HA	title:The Perception of China and Asia in the West	is_cancelled:N	is_closed:N	professor1:Benjamin A. Elman	professor2:	professor3:	pid1:960010596	pid2:	pid3:	cid:008788	
dep1:EAS	num1:320	dep2:HIS	num2:320	blank:	dr:HA	title:Early Japanese History	is_cancelled:N	is_closed:N	professor1:Martin C. Collcutt	professor2:	professor3:	pid1:010000109	pid2:	pid3:	cid:001263	
dep1:EAS	num1:331	dep2:COM	num2:331	blank:	dr:LA	title:Chinese Poetry	is_cancelled:N	is_closed:N	professor1:Anna M. Shields	professor2:	professor3:	pid1:960194259	pid2:	pid3:	cid:001267	
dep1:EAS	num1:536	dep2:	num2:	blank:	dr:	title:Studies in Modern Chinese Culture	is_cancelled:N	is_closed:N	professor1:Perry   Link	professor2:	professor3:	pid1:010012000	pid2:	pid3:	cid:001324	
dep1:EAS	num1:508	dep2:	num2:	blank:	dr:	title:Chinese Intellectual History	is_cancelled:N	is_closed:N	professor1:Willard J. Peterson	professor2:	professor3:	pid1:010004067	pid2:	pid3:	cid:001307	
dep1:EAS	num1:572	dep2:HIS	num2:528	blank:	dr:	title:Readings in Modern Korean History	is_cancelled:N	is_closed:N	professor1:Joy S. Kim	professor2:	professor3:	pid1:960194563	pid2:	pid3:	cid:010257	
dep1:EAS	num1:534	dep2:	num2:	blank:	dr:	title:Readings in Chinese Literature	is_cancelled:N	is_closed:N	professor1:Andrew H. Plaks	professor2:	professor3:	pid1:010000768	pid2:	pid3:	cid:001322	
dep1:EAS	num1:523	dep2:	num2:	blank:	dr:	title:Research in Japanese History	is_cancelled:N	is_closed:N	professor1:David L. Howell	professor2:	professor3:	pid1:010036318	pid2:	pid3:	cid:001317	
dep1:EAS	num1:533	dep2:	num2:	blank:	dr:	title:Readings in Chinese Literature	is_cancelled:N	is_closed:N	professor1:Anna M. Shields	professor2:	professor3:	pid1:960194259	pid2:	pid3:	cid:001321	
dep1:EAS	num1:350	dep2:	num2:	blank:	dr:LA	title:Art and Culture in Contemporary Tibet	is_cancelled:N	is_closed:N	professor1:Robert J. Barnett	professor2:	professor3:	pid1:960229484	pid2:	pid3:	cid:010265	
dep1:ECO	num1:100	dep2:	num2:	blank:	dr:SA	title:Introduction to Microeconomics	is_cancelled:N	is_closed:N	professor1:Uwe E. Reinhardt	professor2:	professor3:	pid1:010000289	pid2:	pid3:	cid:001381	
dep1:ECO	num1:101	dep2:	num2:	blank:	dr:SA	title:Introduction to Macroeconomics	is_cancelled:N	is_closed:N	professor1:Elizabeth C. Bogan	professor2:	professor3:	pid1:010020284	pid2:	pid3:	cid:001380	
dep1:ECO	num1:301	dep2:	num2:	blank:	dr:SA	title:Macroeconomics	is_cancelled:N	is_closed:N	professor1:Per L. Krusell	professor2:	professor3:	pid1:960045754	pid2:	pid3:	cid:001387	
dep1:ECO	num1:313	dep2:	num2:	blank:	dr:QR	title:Econometric Applications	is_cancelled:N	is_closed:N	professor1:Mark W. Watson	professor2:	professor3:	pid1:310060640	pid2:	pid3:	cid:001395	
dep1:ECO	num1:311	dep2:	num2:	blank:	dr:SA	title:Macroeconomics: A Mathematical Approach	is_cancelled:N	is_closed:N	professor1:Noah M. Williams	professor2:	professor3:	pid1:410109081	pid2:	pid3:	cid:001390	
dep1:ECO	num1:310	dep2:	num2:	blank:	dr:SA	title:Microeconomic Theory: A Mathematical Approach	is_cancelled:N	is_closed:N	professor1:Stephen E. Morris	professor2:	professor3:	pid1:960060614	pid2:	pid3:	cid:001391	
dep1:ECO	num1:202	dep2:	num2:	blank:	dr:QR	title:Statistics and Data Analysis for Economics	is_cancelled:N	is_closed:N	professor1:Ulrich K. Mueller	professor2:	professor3:	pid1:960020802	pid2:	pid3:	cid:001386	
dep1:ECO	num1:315	dep2:	num2:	blank:	dr:SA	title:Topics in Macroeconomics: Inflation, Productivity, and the Business Cycle	is_cancelled:N	is_closed:N	professor1:Alan S. Blinder	professor2:Christopher A. Sims	professor3:	pid1:010000745	pid2:410098303	pid3:	cid:009352	
dep1:ECO	num1:468	dep2:	num2:	blank:	dr:	title:Behavioral Finance and Economics	is_cancelled:N	is_closed:N	professor1:Xavier Gabaix	professor2:	professor3:	pid1:960224335	pid2:	pid3:	cid:010311	
dep1:ECO	num1:524	dep2:	num2:	blank:	dr:	title:Public Finance II	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:001453	
dep1:ECO	num1:577	dep2:POL	num2:588	blank:	dr:	title:Laboratory Experiments in Economics and Political Science	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:009331	
dep1:ECO	num1:575	dep2:FIN	num2:575	blank:	dr:	title:Topics in Financial Economics	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:008859	
dep1:ECO	num1:581K	dep2:	num2:	blank:	dr:	title:Political Economy Workshop	is_cancelled:N	is_closed:N	professor1:Thomas Romer	professor2:	professor3:	pid1:010020066	pid2:	pid3:	cid:009088	
dep1:ECO	num1:581J	dep2:	num2:	blank:	dr:	title:Behavioral Economics Workshop	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:009056	
dep1:ECO	num1:581H	dep2:	num2:	blank:	dr:	title:Civitas Foundation Finance Seminar	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:001483	
dep1:ECO	num1:581G	dep2:	num2:	blank:	dr:	title:Econometric Research Seminar	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:001482	
dep1:ECO	num1:581F	dep2:	num2:	blank:	dr:	title:Trade Workshop	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:001481	
dep1:ECO	num1:581E	dep2:	num2:	blank:	dr:	title:Research Program in Development Studies	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:001480	
dep1:ECO	num1:581D	dep2:	num2:	blank:	dr:	title:Labor Economics/Industrial Relations Seminar	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:001479	
dep1:ECO	num1:581C	dep2:	num2:	blank:	dr:	title:Macroeconomics/International Finance Workshop	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:001478	
dep1:ECO	num1:581A	dep2:	num2:	blank:	dr:	title:Microeconomics Theory Workshop	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:001476	
dep1:ECO	num1:572	dep2:SOC	num2:572	blank:	dr:	title:Research Methods in Demography	is_cancelled:N	is_closed:N	professor1:Germán   Rodriguez	professor2:	professor3:	pid1:010004076	pid2:	pid3:	cid:001472	
dep1:ECO	num1:563	dep2:	num2:	blank:	dr:	title:Economic Development II	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:001468	
dep1:ECO	num1:554	dep2:	num2:	blank:	dr:	title:International Monetary Theory and Policy II	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:001464	
dep1:ECO	num1:552	dep2:	num2:	blank:	dr:	title:International Trade II	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:008857	
dep1:ECO	num1:532	dep2:	num2:	blank:	dr:	title:Topics in Labor Economics	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:001457	
dep1:ECO	num1:526	dep2:FIN	num2:596	blank:	dr:	title:Financial Economics II	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:001455	
dep1:ECO	num1:522	dep2:	num2:	blank:	dr:	title:Advanced Macroeconomic Theory II	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:001451	
dep1:ECO	num1:519	dep2:	num2:	blank:	dr:	title:Advanced Econometrics: Nonlinear Models	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:001448	
dep1:ECO	num1:518	dep2:	num2:	blank:	dr:	title:Econometric Theory II	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:001447	
dep1:ECO	num1:511	dep2:	num2:	blank:	dr:	title:Advanced Economic Theory I	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:001440	
dep1:ECO	num1:504	dep2:	num2:	blank:	dr:	title:Macroeconomic Theory II	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:001438	
dep1:ECO	num1:502	dep2:	num2:	blank:	dr:	title:Microeconomic Theory II	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:001436	
dep1:ECO	num1:463	dep2:	num2:	blank:	dr:SA	title:International Financial Markets	is_cancelled:N	is_closed:N	professor1:Linda S. Goldberg	professor2:	professor3:	pid1:010034290	pid2:	pid3:	cid:001430	
dep1:ECO	num1:341	dep2:	num2:	blank:	dr:SA	title:Public Finance	is_cancelled:N	is_closed:N	professor1:Harvey S. Rosen	professor2:	professor3:	pid1:010004074	pid2:	pid3:	cid:001414	
dep1:ECO	num1:371	dep2:	num2:	blank:	dr:SA	title:Topics in Country and Regional Economics	is_cancelled:N	is_closed:N	professor1:Victoria K. Vernon	professor2:	professor3:	pid1:960067795	pid2:	pid3:	cid:009250	
dep1:ECO	num1:464	dep2:	num2:	blank:	dr:SA	title:Corporate Restructuring	is_cancelled:N	is_closed:N	professor1:Ormond G. Sexton	professor2:	professor3:	pid1:210099283	pid2:	pid3:	cid:001431	
dep1:ECO	num1:418	dep2:	num2:	blank:	dr:SA	title:Strategy and Information	is_cancelled:N	is_closed:N	professor1:Dilip J. Abreu	professor2:	professor3:	pid1:010019090	pid2:	pid3:	cid:008613	
dep1:ECO	num1:370	dep2:HIS	num2:378	blank:	dr:HA	title:American Economic History	is_cancelled:N	is_closed:N	professor1:Elizabeth C. Bogan	professor2:	professor3:	pid1:010020284	pid2:	pid3:	cid:001422	
dep1:ECO	num1:363	dep2:	num2:	blank:	dr:SA	title:Corporate Finance and Financial Institutions	is_cancelled:N	is_closed:N	professor1:Hyun S. Shin	professor2:	professor3:	pid1:960064311	pid2:	pid3:	cid:001404	
dep1:ECO	num1:352	dep2:	num2:	blank:	dr:SA	title:International Trade	is_cancelled:N	is_closed:N	professor1:Stephen R. Yeaple	professor2:	professor3:	pid1:960200577	pid2:	pid3:	cid:001408	
dep1:ECO	num1:321	dep2:	num2:	blank:	dr:SA	title:Industrial Organization	is_cancelled:N	is_closed:N	professor1:Robert D. Willig	professor2:	professor3:	pid1:010000508	pid2:	pid3:	cid:001397	
dep1:ECO	num1:465	dep2:	num2:	blank:	dr:SA	title:Options, Futures and Financial Derivatives	is_cancelled:N	is_closed:N	professor1:Wei Xiong	professor2:	professor3:	pid1:410106789	pid2:	pid3:	cid:001406	
dep1:ECO	num1:351	dep2:	num2:	blank:	dr:SA	title:Economics of Development	is_cancelled:N	is_closed:N	professor1:Dean C. Yang	professor2:	professor3:	pid1:960223152	pid2:	pid3:	cid:001407	
dep1:ECO	num1:342	dep2:	num2:	blank:	dr:SA	title:Money and Banking	is_cancelled:N	is_closed:N	professor1:Nobuhiro Kiyotaki	professor2:	professor3:	pid1:960063908	pid2:	pid3:	cid:001415	
dep1:ECS	num1:209	dep2:HUM	num2:209	blank:	dr:LA	title:Cultural Interpretation	is_cancelled:N	is_closed:N	professor1:Maurizio Viroli	professor2:	professor3:	pid1:010001507	pid2:	pid3:	cid:002575	
dep1:ECS	num1:331	dep2:	num2:	blank:	dr:LA	title:Communication and the Arts	is_cancelled:N	is_closed:N	professor1:Edward A. Eigen	professor2:	professor3:	pid1:960021744	pid2:	pid3:	cid:002580	
dep1:ECS	num1:321	dep2:REL	num2:317	blank:	dr:HA	title:Cultural Systems	is_cancelled:N	is_closed:N	professor1:Andrea Schatz	professor2:	professor3:	pid1:960049899	pid2:	pid3:	cid:002578	
dep1:ECS	num1:330	dep2:	num2:	blank:	dr:LA	title:Communication and the Arts	is_cancelled:N	is_closed:N	professor1:Devin A. Fore	professor2:	professor3:	pid1:960197777	pid2:	pid3:	cid:002579	
dep1:EEB	num1:524	dep2:	num2:	blank:	dr:	title:Topics in Evolution	is_cancelled:N	is_closed:N	professor1:David L. Stern	professor2:Leonid Kruglyak	professor3:	pid1:000076787	pid2:000108234	pid3:	cid:001570	
dep1:EEB	num1:314	dep2:	num2:	blank:	dr:	title:Comparative Physiology	is_cancelled:N	is_closed:N	professor1:Michaela Hau	professor2:	professor3:	pid1:910107485	pid2:	pid3:	cid:001534	
dep1:EEB	num1:380	dep2:	num2:	blank:	dr:	title:Ecology and Conservation of African Landscapes	is_cancelled:N	is_closed:N	professor1:Nicholas J. Georgiadis	professor2:Philip Muruthi	professor3:	pid1:110075729	pid2:010018736	pid3:	cid:009990	
dep1:EEB	num1:352	dep2:	num2:	blank:	dr:	title:Restoration Ecology	is_cancelled:N	is_closed:N	professor1:Paula G. Kahumbu	professor2:	professor3:	pid1:010033971	pid2:	pid3:	cid:009988	
dep1:EEB	num1:350	dep2:	num2:	blank:	dr:	title:Vertebrate Tropical Ecology	is_cancelled:N	is_closed:N	professor1:Martin C. Wikelski	professor2:	professor3:	pid1:610107493	pid2:	pid3:	cid:001550	
dep1:EEB	num1:210	dep2:MOL	num2:210	blank:	dr:ST	title:Evolutionary Ecology	is_cancelled:N	is_closed:N	professor1:Daniel I. Rubenstein	professor2:Stephen W. Pacala	professor3:	pid1:010000382	pid2:010026542	pid3:	cid:001520	
dep1:EEB	num1:505	dep2:	num2:	blank:	dr:	title:Seminar in Professional Topics	is_cancelled:N	is_closed:N	professor1:Jeanne Altmann	professor2:	professor3:	pid1:610090525	pid2:	pid3:	cid:001562	
dep1:EEB	num1:422	dep2:MOL	num2:422	blank:	dr:	title:Evolutionary Developmental Biology	is_cancelled:N	is_closed:N	professor1:David L. Stern	professor2:	professor3:	pid1:000076787	pid2:	pid3:	cid:008833	
dep1:EEB	num1:328	dep2:	num2:	blank:	dr:	title:Ecology and Epidemiology of Parasites and Infectious Diseases	is_cancelled:N	is_closed:N	professor1:Andrew P. Dobson	professor2:	professor3:	pid1:010025900	pid2:	pid3:	cid:001542	
dep1:EEB	num1:320	dep2:MOL	num2:330	blank:	dr:	title:Molecular Evolutionary Genetics	is_cancelled:N	is_closed:N	professor1:Laura F. Landweber	professor2:	professor3:	pid1:000009743	pid2:	pid3:	cid:001537	
dep1:EEB	num1:521	dep2:	num2:	blank:	dr:	title:Tropical Ecology	is_cancelled:N	is_closed:N	professor1:David S. Wilcove	professor2:	professor3:	pid1:000080552	pid2:	pid3:	cid:001568	
dep1:EEB	num1:308	dep2:	num2:	blank:	dr:	title:Conservation Biology	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:001525	
dep1:EEB	num1:346	dep2:	num2:	blank:	dr:ST	title:Biology of Coral Reefs	is_cancelled:N	is_closed:N	professor1:Stephen W. Pacala	professor2:	professor3:	pid1:010026542	pid2:	pid3:	cid:001548	
dep1:EEB	num1:332	dep2:LAS	num2:350	blank:	dr:SA	title:Pre-Columbian Peoples of Tropical America and Their Environments	is_cancelled:N	is_closed:N	professor1:Richard Cooke	professor2:Delores R. Piperno	professor3:	pid1:810089612	pid2:910089617	pid3:	cid:001543	
dep1:EEB	num1:404	dep2:	num2:	blank:	dr:	title:Natural History of Mammals	is_cancelled:N	is_closed:N	professor1:Jeanne Altmann	professor2:Daniel I. Rubenstein	professor3:	pid1:610090525	pid2:010000382	pid3:	cid:008506	
dep1:EEB	num1:301	dep2:WOM	num2:301	blank:	dr:STX	title:Evolution and the Behavior of the Sexes	is_cancelled:N	is_closed:N	professor1:Jeanne Altmann	professor2:Deborah A. Prentice	professor3:	pid1:610090525	pid2:010006065	pid3:	cid:001522	
dep1:EEB	num1:338	dep2:LAS	num2:351	blank:	dr:ST	title:Tropical Biology	is_cancelled:N	is_closed:N	professor1:Yves F. Basset	professor2:	professor3:	pid1:960171014	pid2:	pid3:	cid:001546	
dep1:EGR	num1:250	dep2:	num2:	blank:	dr:STX	title:Engineering Projects in Community Service (EPICS)	is_cancelled:N	is_closed:N	professor1:Edward J. Coyle	professor2:Michael G. Littman	professor3:Catherine A. Peters	pid1:000078815	pid2:010001172	pid3:010053563	cid:010275	
dep1:EGR	num1:193	dep2:MAT	num2:193	blank:	dr:ST	title:An Integrated Introduction to Engineering, Mathematics, Physics	is_cancelled:N	is_closed:N	professor1:Harold V. Poor	professor2:Frank P. Calaprice	professor3:	pid1:010019225	pid2:010004611	pid3:	cid:010001	
